id,value,key,type
144617088,München,city,addr
144617088,41,housenumber,addr
144617088,81827,postcode,addr
144617088,Anechostraße,street,addr
144617088,yes,building,regular
144617088,1,levels,building
144621478,yes,building,regular
144621525,yes,building,regular
144621567,yes,building,regular
144626434,yes,building,regular
144626471,yes,building,regular
144626513,yes,building,regular
144626558,München,city,addr
144626558,22,housenumber,addr
144626558,81827,postcode,addr
144626558,Adelmannstraße,street,addr
144626558,yes,building,regular
144626609,yes,building,regular
144626655,München,city,addr
144626655,2,housenumber,addr
144626655,81827,postcode,addr
144626655,Groß-Nabas-Straße,street,addr
144626655,yes,building,regular
144627377,21,housenumber,addr
144627377,Rotwandstraße,street,addr
144627377,yes,building,regular
144627448,35,housenumber,addr
144627448,Rotwandstraße,street,addr
144627448,yes,building,regular
144627519,6,housenumber,addr
144627519,Watzmannstraße,street,addr
144627519,yes,building,regular
144630376,Vaterstetten,city,addr
144630376,DE,country,addr
144630376,6,housenumber,addr
144630376,Karwendelplatz,street,addr
144630376,Baldham,suburb,addr
144630376,yes,building,regular
144633745,yes,building,regular
144635443,yes,building,regular
144635443,1,levels,building
144636149,3 c,housenumber,addr
144636149,Blumenstraße,street,addr
144636149,yes,building,regular
144646745,6 a,housenumber,addr
144646745,Gartenstraße,street,addr
144646745,yes,building,regular
144655317,motorway_link,highway,regular
144655317,2,lanes,regular
144655317,yes,oneway,regular
144655317,good,smoothness,regular
144655317,asphalt,surface,regular
144655317,merge_to_right|none,lanes,turn
144671206,482,housenumber,addr
144671206,80933,postcode,addr
144671206,Schleißheimer Straße,street,addr
144671206,yes,building,regular
144671206,grey,colour,roof
144671206,flat,shape,roof
144671206,Bing,source,regular
144675050,yes,building,regular
144675050,Bing,source,regular
144681927,yes,building,regular
144681927,Bing,source,regular
144683622,scrub,natural,regular
144698467,secondary,highway,regular
144698467,3,lanes,regular
144698467,50,maxspeed,regular
144698467,Maximiliansplatz,name,regular
144698467,yes,oneway,regular
144698467,asphalt,surface,regular
144698467,DE:27930,tmc,regular
144698467,through|through|through;right,lanes,turn
144723859,yes,building,regular
144723859,gabled,shape,roof
144723859,Bing,source,regular
144746940,3,housenumber,addr
144746940,Kastanienweg,street,addr
144746940,yes,building,regular
144761219,16,housenumber,addr
144761219,80935,postcode,addr
144761219,Kletterrosenweg,street,addr
144761219,house,building,regular
144784981,garage,building,regular
144790460,9,housenumber,addr
144790460,Franz-Kamerseder-Straße,street,addr
144790460,yes,building,regular
144795029,garages,building,regular
144795029,1,levels,building
144795029,#606060,colour,roof
144822216,yes,building,regular
144847890,apartments,building,regular
144847890,grey,colour,roof
144847890,flat,shape,roof
144868243,service,highway,regular
144868243,parking_aisle,service,regular
144868768,yes,building,regular
144881545,apartments,building,regular
144881545,3,levels,building
144881545,gabled,shape,roof
144890206,München,city,addr
144890206,DE,country,addr
144890206,124,housenumber,addr
144890206,80687,postcode,addr
144890206,Agnes-Bernauer-Straße,street,addr
144890206,yes,building,regular
144928583,pedestrian,highway,regular
144928583,yes,lit,regular
144928583,Salvatorplatz,name,regular
144928583,sett,surface,regular
144957666,13,housenumber,addr
144957666,80935,postcode,addr
144957666,Weitlstraße,street,addr
144957666,house,building,regular
144957666,gabled,shape,roof
144960167,house,building,regular
144960167,grey,colour,roof
144960167,flat,shape,roof
144960508,yes,building,regular
144962708,München,city,addr
144962708,DE,country,addr
144962708,34,housenumber,addr
144962708,81377,postcode,addr
144962708,Mittenwalder Straße,street,addr
144962708,yes,building,regular
144964753,yes,building,regular
144964753,2,levels,building
144964753,1,levels,roof
144964753,gabled,shape,roof
144964777,yes,building,regular
144969439,yes,building,regular
145023903,garage,building,regular
145023903,Bing,source,regular
145028390,München,city,addr
145028390,DE,country,addr
145028390,12,housenumber,addr
145028390,81677,postcode,addr
145028390,Wagenbauerstraße,street,addr
145028390,yes,building,regular
145034866,yes,building,regular
145034866,gabled,shape,roof
145035084,München,city,addr
145035084,DE,country,addr
145035084,11a,housenumber,addr
145035084,81677,postcode,addr
145035084,Max-Zenger-Straße,street,addr
145035084,yes,building,regular
145035663,house,building,regular
145035663,Bing,source,regular
145036351,house,building,regular
145036351,Bing,source,regular
145037490,residential,highway,regular
145037490,yes,lit,regular
145037490,30,maxspeed,regular
145037490,Rodachtalweg,name,regular
145037490,both,sidewalk,regular
145037490,good,smoothness,regular
145037490,DE:zone:30,maxspeed,source
145037490,asphalt,surface,regular
145038549,house,building,regular
145038549,gabled,shape,roof
145039133,yes,building,regular
145039133,Bing,source,regular
145041038,yes,building,regular
145041038,Bing,source,regular
145041063,yes,building,regular
145041063,Bing,source,regular
145041092,yes,building,regular
145041092,Bing,source,regular
145042181,postal_code,boundary,regular
145044931,7,housenumber,addr
145044931,80935,postcode,addr
145044931,Wolfoltstraße,street,addr
145044931,house,building,regular
145044931,gabled,shape,roof
145047228,15,housenumber,addr
145047228,80935,postcode,addr
145047228,Heimperthstraße,street,addr
145047228,house,building,regular
145047228,Bing,source,regular
145082599,yes,building,regular
145082599,grey,colour,roof
145082599,flat,shape,roof
145082717,yes,building,regular
145082717,Bing,source,regular
145085016,yes,building,regular
145085016,Bing,source,regular
145089519,yes,building,regular
145089519,Bing,source,regular
145095434,München,city,addr
145095434,DE,country,addr
145095434,21,housenumber,addr
145095434,80935,postcode,addr
145095434,Leuschnerstraße,street,addr
145095434,residential,building,regular
145095434,Bing,source,regular
145110146,München,city,addr
145110146,6,housenumber,addr
145110146,81825,postcode,addr
145110146,Permoserplatz,street,addr
145110146,house,building,regular
145110170,residential,building,regular
145111457,garage,building,regular
145112496,residential,building,regular
145124626,service,highway,regular
145124626,driveway,service,regular
145124668,yes,building,regular
145125901,122,housenumber,addr
145125901,Hansjakobstraße,street,addr
145125901,residential,building,regular
145127821,residential,building,regular
145128944,residential,building,regular
145128944,2,levels,building
145128944,1,levels,roof
145128944,gabled,shape,roof
145148425,yes,building,regular
145148425,Bing,source,regular
145151526,yes,building,regular
145151526,Bing,source,regular
145152128,yes,building,regular
145152128,Bing,source,regular
145169255,yes,building,regular
145169279,yes,building,regular
145169314,yes,building,regular
145169338,yes,building,regular
145176104,sports_centre,leisure,regular
145176104,Bezirkssportanlage Lerchenau,name,regular
145176629,yes,building,regular
145176654,yes,building,regular
145176682,München,city,addr
145176682,4,housenumber,addr
145176682,81827,postcode,addr
145176682,Dresselstraße,street,addr
145176682,yes,building,regular
145176714,yes,building,regular
145177465,yes,building,regular
145177490,München,city,addr
145177490,4,housenumber,addr
145177490,81827,postcode,addr
145177490,Usambarastraße,street,addr
145177490,yes,building,regular
145179330,park,leisure,regular
145199860,3b,housenumber,addr
145199860,80935,postcode,addr
145199860,Glockenbecherstraße,street,addr
145199860,house,building,regular
145199860,Bing,source,regular
145203788,20,housenumber,addr
145203788,80935,postcode,addr
145203788,Glockenbecherstraße,street,addr
145203788,house,building,regular
145203788,across,orientation,roof
145203788,gabled,shape,roof
145209099,wall,barrier,regular
145210417,41,housenumber,addr
145210417,80935,postcode,addr
145210417,Glockenbecherstraße,street,addr
145210417,house,building,regular
145210417,gabled,shape,roof
145210417,Bing,source,regular
145238130,München,city,addr
145238130,DE,country,addr
145238130,9,housenumber,addr
145238130,80803,postcode,addr
145238130,Muffatstraße,street,addr
145238130,house,building,regular
145241272,residential,building,regular
145241272,2,levels,building
145241272,1,levels,roof
145241272,gabled,shape,roof
145246217,industrial,building,regular
145260359,yes,bridge,regular
145260359,unclassified,highway,regular
145260359,1,layer,regular
145260359,Kühtal,name,regular
145265585,yes,building,regular
145265945,yes,building,regular
145269388,house,building,regular
145269388,Bing,source,regular
145289463,shed,building,regular
145289463,bing_imagery,source,regular
145289488,garage,building,regular
145289488,bing_imagery,source,regular
145301611,yes,building,regular
145301651,yes,bicycle,regular
145301651,yes,foot,regular
145301651,service,highway,regular
145301651,driveway,service,regular
145301676,München,city,addr
145301676,DE,country,addr
145301676,151,housenumber,addr
145301676,81677,postcode,addr
145301676,Prinzregentenstraße,street,addr
145301676,retail,building,regular
145301676,beb7bc,facade:color,building
145301676,6,levels,regular
145301705,München,city,addr
145301705,DE,country,addr
145301705,8,housenumber,addr
145301705,81677,postcode,addr
145301705,Pfistermeisterstraße,street,addr
145301705,apartments,building,regular
145301705,4,levels,building
145301705,1,levels,roof
145301705,gabled,shape,roof
145308262,München,city,addr
145308262,DE,country,addr
145308262,44,housenumber,addr
145308262,81677,postcode,addr
145308262,Zaubzerstraße,street,addr
145308262,apartments,building,regular
145308262,4,levels,building
145308262,1,levels,roof
145308262,gabled,shape,roof
145329618,33,housenumber,addr
145329618,Kranichweg,street,addr
145329618,yes,building,regular
145329661,yes,building,regular
145329713,yes,building,regular
145329772,72,housenumber,addr
145329772,Am Eulenhorst,street,addr
145329772,yes,building,regular
145331358,yes,building,regular
145334376,yes,building,regular
145334410,München,city,addr
145334410,DE,country,addr
145334410,77a,housenumber,addr
145334410,81827,postcode,addr
145334410,Am Eulenhorst,street,addr
145334410,yes,building,regular
145338647,yes,bicycle,regular
145338647,footway,highway,regular
145338647,yes,lit,regular
145338647,no,segregated,regular
145338647,paving_stones,surface,regular
145338647,3.3,width,regular
145394099,fence,barrier,regular
145394868,garage,building,regular
145394895,residential,building,regular
145395657,fence,barrier,regular
145395691,residential,building,regular
145395716,garage,building,regular
145395743,residential,building,regular
145396628,garage,building,regular
145397324,hut,building,regular
145397673,garage,building,regular
145397698,residential,building,regular
145398194,garage,building,regular
145399082,roof,building,regular
145399808,garage,building,regular
145403141,garages,building,regular
145404090,yes,building,regular
145404268,garage,building,regular
145404459,yes,building,regular
145405119,yes,building,regular
145405143,yes,building,regular
145405170,yes,building,regular
145407408,garage,building,regular
145408431,München,city,addr
145408431,DE,country,addr
145408431,45,housenumber,addr
145408431,80935,postcode,addr
145408431,Gundermannstraße,street,addr
145408431,house,building,regular
145408431,across,orientation,roof
145408431,gabled,shape,roof
145408431,Bing,source,regular
145410290,München,city,addr
145410290,DE,country,addr
145410290,56,housenumber,addr
145410290,80935,postcode,addr
145410290,Gundermannstraße,street,addr
145410290,house,building,regular
145410290,gabled,shape,roof
145433979,delivery,hgv,regular
145433979,trunk,highway,regular
145433979,4,lanes,regular
145433979,yes,lit,regular
145433979,60,maxspeed,regular
145433979,no,motorroad,regular
145433979,Georg-Brauchle-Ring,name,regular
145433979,yes,oneway,regular
145433979,B 2R,ref,regular
145433979,sign,maxspeed,source
145433979,DE:22698/22699,tmc,regular
145466622,yes,building,regular
145466649,yes,building,regular
145466988,yes,building,regular
145468142,7,housenumber,addr
145468142,Hererostraße,street,addr
145468142,yes,building,regular
145468245,München,city,addr
145468245,DE,country,addr
145468245,1,housenumber,addr
145468245,80935,postcode,addr
145468245,Maßliebchenstraße,street,addr
145468245,house,building,regular
145468245,Bing,source,regular
145471470,pitch,leisure,regular
145471470,soccer,sport,regular
145509413,4,housenumber,addr
145509413,80935,postcode,addr
145509413,Wolfoltstraße,street,addr
145509413,house,building,regular
145509413,gabled,shape,roof
145511868,fence,barrier,regular
145524026,München,city,addr
145524026,DE,country,addr
145524026,11,housenumber,addr
145524026,80935,postcode,addr
145524026,Paul-Brann-Straße,street,addr
145524026,house,building,regular
145524026,Bing,source,regular
145531567,München,city,addr
145531567,DE,country,addr
145531567,3,housenumber,addr
145531567,80935,postcode,addr
145531567,Wesselystraße,street,addr
145531567,house,building,regular
145531567,gabled,shape,roof
145580837,garage,building,regular
145580867,garage,building,regular
145580900,brownfield,landuse,regular
145592261,München,city,addr
145592261,DE,country,addr
145592261,25,housenumber,addr
145592261,80935,postcode,addr
145592261,Edith-Stein-Weg,street,addr
145592261,house,building,regular
145592261,Bing,source,regular
145595040,München,city,addr
145595040,DE,country,addr
145595040,18,housenumber,addr
145595040,80935,postcode,addr
145595040,Geschwister-Löb-Straße,street,addr
145595040,house,building,regular
145595040,Bing,source,regular
145600509,fence,barrier,regular
145605152,wall,barrier,regular
145614999,garage,building,regular
145621060,30,housenumber,addr
145621060,80935,postcode,addr
145621060,Pulverturmstraße,street,addr
145621060,house,building,regular
145621060,Bing,source,regular
145623857,garages,building,regular
145626603,5e,housenumber,addr
145626603,80935,postcode,addr
145626603,Pulverturmstraße,street,addr
145626603,house,building,regular
145626603,Bing,source,regular
145629010,11c,housenumber,addr
145629010,80935,postcode,addr
145629010,Pulverturmstraße,street,addr
145629010,house,building,regular
145629010,Bing,source,regular
145634215,23b,housenumber,addr
145634215,80935,postcode,addr
145634215,Pulverturmstraße,street,addr
145634215,house,building,regular
145634215,Bing,source,regular
145638031,house,building,regular
145690808,residential,building,regular
145690808,3,levels,building
145690808,#706666,colour,roof
145690808,1,levels,roof
145690808,gabled,shape,roof
145712347,residential,building,regular
145712347,Bing,source,regular
145720231,residential,building,regular
145720231,3,levels,building
145720231,gabled,shape,roof
145720231,Bing,source,regular
145751664,footway,highway,regular
145751664,no,motor_vehicle,regular
145751664,Römerstraße,name,regular
145757603,yes,bicycle,regular
145757603,yes,emergency,regular
145757603,yes,foot,regular
145757603,service,highway,regular
145757603,20,maxspeed,regular
145757603,private,motor_vehicle,regular
145757603,no,oneway,regular
145757603,paved,surface,regular
145765032,residential,building,regular
145765032,Bing,source,regular
145785929,track,highway,regular
145785929,no,lit,regular
145785929,no,motor_vehicle,regular
145785929,GPS,source,regular
145785929,grade5,tracktype,regular
145790536,path,highway,regular
145790536,no,lit,regular
145790536,no,motor_vehicle,regular
145790536,"Weg geht noch weiter, wurde aber nicht mehr erfasst",note,regular
145790536,GPS,source,regular
145790536,earth,surface,regular
145798328,private,access,regular
145798328,pitch,leisure,regular
145798328,tennis,sport,regular
145812944,garage,building,regular
145813002,garage,building,regular
145813050,garage,building,regular
145813076,garage,building,regular
145813155,garage,building,regular
145813181,private,access,regular
145813181,service,highway,regular
145813181,driveway,service,regular
145936236,no,bicycle,regular
145936236,yes,foot,regular
145936236,path,highway,regular
145936236,unpaved,surface,regular
145936236,bad,trail_visibility,regular
145969874,apartments,building,regular
145969874,4,levels,building
145969874,#786666,colour,roof
145969874,gabled,shape,roof
145969874,Bing,source,regular
145981025,residential,building,regular
145981025,2,levels,building
145981025,gabled,shape,roof
145981025,Bing,source,regular
145988790,residential,building,regular
145988790,2,levels,building
145988790,gabled,shape,roof
145988790,Bing,source,regular
145993709,München,city,addr
145993709,DE,country,addr
145993709,77,housenumber,addr
145993709,81825,postcode,addr
145993709,Damaschkestraße,street,addr
145993709,yes,building,regular
146019480,residential,building,regular
146019480,gabled,shape,roof
146019480,Bing,source,regular
146033165,footway,highway,regular
146033165,compacted,surface,regular
146050478,yes,building,regular
146050478,bing_imagery,source,regular
146062926,residential,building,regular
146062926,3,levels,building
146062926,#906666,colour,roof
146062926,gabled,shape,roof
146062926,Bing,source,regular
146070309,yes,bdouble,regular
146070309,Nürnberg;Stuttgart;München-West;Fürstenfeldbruck,destination,regular
146070309,A 99,ref,destination
146070309,motorway_link,highway,regular
146070309,2,lanes,regular
146070309,100,maxspeed,regular
146070309,yes,oneway,regular
146070309,http://www.autobahn-bilder.de,destination,source
146070309,asphalt,surface,regular
146073353,roof,building,regular
146073353,carport,note,regular
146084789,München,city,addr
146084789,DE,country,addr
146084789,10,housenumber,addr
146084789,80803,postcode,addr
146084789,Karl-Theodor-Straße,street,addr
146084789,yes,building,regular
146106286,residential,building,regular
146106286,3,levels,building
146106286,gabled,shape,roof
146169951,München,city,addr
146169951,DE,country,addr
146169951,11a,housenumber,addr
146169951,80939,postcode,addr
146169951,Wohlfartstraße,street,addr
146169951,yes,building,regular
146185325,yes,building,regular
146185617,yes,building,regular
146186141,contact_line,electrified,regular
146186141,0,frequency,regular
146186141,1435,gauge,regular
146186141,yes,oneway,regular
146186141,MVG,operator,regular
146186141,tram,railway,regular
146186141,750,voltage,regular
146196252,residential,building,regular
146198984,München,city,addr
146198984,DE,country,addr
146198984,27,housenumber,addr
146198984,81673,postcode,addr
146198984,Sankt-Veit-Straße,street,addr
146198984,residential,building,regular
146198984,2,levels,building
146198984,1,levels,roof
146198984,gabled,shape,roof
146202216,yes,building,regular
146202216,salsa,style,dance
146202216,yes,teaching,dance
146202216,dance,leisure,regular
146202216,Salsa Cuba Club,name,regular
146211097,yes,building,regular
146211097,bing_imagery,source,regular
146225976,München,city,addr
146225976,7,housenumber,addr
146225976,80937,postcode,addr
146225976,Anton-Will-Straße,street,addr
146225976,house,building,regular
146225976,1,levels,building
146225976,2,levels,roof
146232916,yes,building,regular
146258061,garages,building,regular
146268409,garages,building,regular
146268409,gabled,shape,roof
146272674,München,city,addr
146272674,DE,country,addr
146272674,21,housenumber,addr
146272674,81539,postcode,addr
146272674,Limburgstraße,street,addr
146272674,yes,building,regular
146275299,14,housenumber,addr
146275299,80937,postcode,addr
146275299,Grasmückenweg,street,addr
146275299,house,building,regular
146275299,gabled,shape,roof
146276399,footway,highway,regular
146276399,no,lit,regular
146276399,paving_stones,surface,regular
146291135,28,housenumber,addr
146291135,80937,postcode,addr
146291135,Bachstelzenweg,street,addr
146291135,house,building,regular
146291135,Bing,source,regular
146291759,private,access,regular
146291759,swimming_pool,leisure,regular
146295668,1,housenumber,addr
146295668,80937,postcode,addr
146295668,Spengelplatz,street,addr
146295668,house,building,regular
146295668,Bing,source,regular
146297482,3,housenumber,addr
146297482,80937,postcode,addr
146297482,Starenweg,street,addr
146297482,house,building,regular
146297482,1,levels,building
146297482,1,levels,roof
146297482,gabled,shape,roof
146297482,Bing,source,regular
146308794,15,housenumber,addr
146308794,80937,postcode,addr
146308794,Dohlenweg,street,addr
146308794,house,building,regular
146308794,Neubau - Umrisse ungefaehr,note,regular
146308794,BV,source,regular
146312979,residential,building,regular
146312979,2,levels,building
146312979,1,levels,roof
146312979,gabled,shape,roof
146312979,Bing,source,regular
146349849,service,building,regular
146349849,1,levels,building
146367353,residential,building,regular
146367353,6,levels,building
146367353,1,levels,roof
146367353,gabled,shape,roof
146381936,yes,foot,regular
146381936,path,highway,regular
146396414,garages,building,regular
146396414,1,levels,building
146396440,36,housenumber,addr
146396440,Ratoltweg,street,addr
146396440,terrace,building,regular
146396440,3,levels,building
146396470,service,highway,regular
146396470,yes,oneway,regular
146396470,driveway,service,regular
146397993,garage,building,regular
146397993,bing_imagery,source,regular
146411785,footway,highway,regular
146411785,no,lit,regular
146411785,asphalt,surface,regular
146461925,yes,building,regular
146462527,yes,building,regular
146462600,yes,building,regular
146462819,yes,building,regular
146466962,public,building,regular
146466962,#d2c4a8,colour,building
146466962,plaster,material,building
146466962,19,height,regular
146466962,maroon,colour,roof
146466962,6,height,roof
146466962,roof_tiles,material,roof
146466962,gabled,shape,roof
146504815,use_sidepath,bicycle,regular
146504815,use_sidepath,foot,regular
146504815,secondary,highway,regular
146504815,3,lanes,regular
146504815,50,maxspeed,regular
146504815,Rosenheimer Straße,name,regular
146504815,yes,oneway,regular
146504815,asphalt,surface,regular
146504815,DE:27990/35402,tmc,regular
146504815,through|right|right,lanes,turn
146514255,yes,building,regular
146514304,yes,building,regular
146514531,yes,bdouble,regular
146514531,motorway,highway,regular
146514531,2,lanes,regular
146514531,no,lit,regular
146514531,4.0,maxheight,regular
146514531,none,maxspeed,regular
146514531,80 @ (22:00-06:00),conditional,maxspeed
146514531,yes,oneway,regular
146514531,A 8,ref,regular
146514531,good,smoothness,regular
146514531,http://www.autobahn-bilder.de,lit,source
146514531,asphalt,surface,regular
146514531,DE:35163,tmc,regular
146515588,yes,building,regular
146515622,yes,building,regular
146518646,yes,building,regular
146518697,yes,building,regular
146523617,footway,highway,regular
146523617,yes,lit,regular
146523617,paving_stones,surface,regular
146533712,path,highway,regular
146577792,München,city,addr
146577792,DE,country,addr
146577792,219,housenumber,addr
146577792,80939,postcode,addr
146577792,Heidemannstraße,street,addr
146577792,yes,building,regular
146577792,Bing,source,regular
146619718,residential,building,regular
146619718,2,levels,building
146619718,1,levels,roof
146619718,gabled,shape,roof
146626021,service,highway,regular
146626021,yes,noexit,regular
146626021,parking_aisle,service,regular
146626021,paving_stones,surface,regular
146630158,München,city,addr
146630158,DE,country,addr
146630158,19,housenumber,addr
146630158,80997,postcode,addr
146630158,Peter-Winter-Straße,street,addr
146630158,yes,building,regular
146630158,gabled,shape,roof
146630182,footway,highway,regular
146630182,paving_stones,surface,regular
146630206,yes,building,regular
146631474,yes,building,regular
146634680,use_sidepath,bicycle,regular
146634680,use_sidepath,foot,regular
146634680,trunk_link,highway,regular
146634680,2,lanes,regular
146634680,60,maxspeed,regular
146634680,Petuelring,name,regular
146634680,yes,oneway,regular
146638211,wall,barrier,regular
146640755,24,housenumber,addr
146640755,80937,postcode,addr
146640755,Sperlingweg,street,addr
146640755,house,building,regular
146640755,Bing,source,regular
146642192,A 96,ref,destination
146642192,motorway_link,highway,regular
146642192,2,lanes,regular
146642192,50,maxspeed,regular
146642192,yes,oneway,regular
146642192,asphalt,surface,regular
146642192,left|left;through,lanes,turn
146646519,yes,building,regular
146647151,yes,building,regular
146648864,13,housenumber,addr
146648864,80937,postcode,addr
146648864,Bernaysstraße,street,addr
146648864,house,building,regular
146648864,2,levels,building
146648864,1,levels,roof
146648864,across,orientation,roof
146648864,gabled,shape,roof
146648864,Bing,source,regular
146651715,hedge,barrier,regular
146656281,28b,housenumber,addr
146656281,80937,postcode,addr
146656281,Bernaysstraße,street,addr
146656281,house,building,regular
146656281,Bing,source,regular
146668040,yes,building,regular
146668952,apartments,building,regular
146668952,3,levels,building
146668952,1,levels,roof
146668952,gabled,shape,roof
146668952,Bing,source,regular
146675099,23,housenumber,addr
146675099,80937,postcode,addr
146675099,Karlsteinstraße,street,addr
146675099,house,building,regular
146675099,1,levels,building
146675099,1,levels,roof
146675099,gabled,shape,roof
146675099,Bing,source,regular
146687646,residential,building,regular
146687646,2,levels,building
146687646,1,levels,roof
146687646,gabled,shape,roof
146687646,Bing,source,regular
146699804,yes,building,regular
146700776,München,city,addr
146700776,214,housenumber,addr
146700776,81827,postcode,addr
146700776,Wasserburger Landstraße,street,addr
146700776,yes,building,regular
146720165,private,access,regular
146720165,parking,amenity,regular
146720165,Kleingartenanlage,name,regular
146720165,"Kleingartenverein NW 17 ""In den Kirschen 100""",operator,regular
146720165,surface,parking,regular
146721118,residential,highway,regular
146721118,no,lane_markings,regular
146721118,yes,lit,regular
146721118,Schellenbergstraße,name,regular
146721118,left,sidewalk,regular
146721118,asphalt,surface,regular
146726105,service,highway,regular
146726105,driveway,service,regular
146726105,destination,vehicle,regular
146738328,house,building,regular
146738328,1,levels,building
146738328,1,levels,roof
146738328,Bing,source,regular
146745172,residential,highway,regular
146745172,yes,lit,regular
146745172,50,maxspeed,regular
146745172,Franz-Schrank-Straße,name,regular
146745172,sign,maxspeed,source
146745172,asphalt,surface,regular
146749112,35,housenumber,addr
146749112,80937,postcode,addr
146749112,Rothpletzstraße,street,addr
146749112,house,building,regular
146749112,2,levels,building
146749112,1,levels,roof
146749112,skillion,shape,roof
146749112,Bing,source,regular
146753011,yes,building,regular
146753073,yes,building,regular
146759947,permissive,access,regular
146759947,pitch,leisure,regular
146759947,tennis,sport,regular
146759947,dirt;sand,surface,regular
146782397,München,city,addr
146782397,DE,country,addr
146782397,10,housenumber,addr
146782397,80803,postcode,addr
146782397,Sulzbacher Straße,street,addr
146782397,yes,building,regular
146782397,6,levels,building
146782397,red,colour,roof
146782397,1,levels,roof
146782397,gabled,shape,roof
146789766,München,city,addr
146789766,DE,country,addr
146789766,45,housenumber,addr
146789766,80804,postcode,addr
146789766,Mildred-Scheel-Bogen,street,addr
146789766,apartments,building,regular
146789766,flat,shape,roof
146790419,service,highway,regular
146790419,parking_aisle,service,regular
146790419,good,smoothness,regular
146790419,survey,source,regular
146790419,asphalt,surface,regular
146791405,yes,building,regular
146793524,11a,housenumber,addr
146793524,80937,postcode,addr
146793524,Permanederstraße,street,addr
146793524,house,building,regular
146793524,Bing,source,regular
146795590,yes,building,regular
146797377,yes,building,regular
146799496,grass,landuse,regular
146800742,yes,building,regular
146802173,track,highway,regular
146802173,grade3,tracktype,regular
146805169,farmland,landuse,regular
146807412,residential,highway,regular
146807412,30,maxspeed,regular
146807412,Am Pfarranger,name,regular
146811565,3a,housenumber,addr
146811565,80937,postcode,addr
146811565,Kaadener Straße,street,addr
146811565,house,building,regular
146811565,gabled,shape,roof
146811565,Bing,source,regular
146816212,23,housenumber,addr
146816212,80937,postcode,addr
146816212,Kaadener Straße,street,addr
146816212,house,building,regular
146816212,2,levels,building
146816212,1,levels,roof
146816212,gabled,shape,roof
146818440,yes,building,regular
146818464,yes,building,regular
146821582,8,housenumber,addr
146821582,80937,postcode,addr
146821582,Josef-Ressel-Straße,street,addr
146821582,house,building,regular
146821582,1,levels,building
146821582,1,levels,roof
146821582,gabled,shape,roof
146821582,Bing,source,regular
146824747,32,housenumber,addr
146824747,80937,postcode,addr
146824747,Josef-Ressel-Straße,street,addr
146824747,house,building,regular
146824747,Bing,source,regular
146831123,18,housenumber,addr
146831123,Georg-von-Mayr-Straße,street,addr
146831123,residential,building,regular
146839802,residential,building,regular
146839802,1,levels,building
146839802,1,levels,roof
146839802,gabled,shape,roof
146839802,Bing,source,regular
146852876,tree_row,natural,regular
146866477,drain,waterway,regular
146866477,0.5,width,regular
146891361,water,natural,regular
146903732,track,highway,regular
146903732,grade3,tracktype,regular
146904396,München,city,addr
146904396,DE,country,addr
146904396,15a,housenumber,addr
146904396,80802,postcode,addr
146904396,Germaniastraße,street,addr
146904396,yes,building,regular
146904396,8,levels,building
146910483,München,city,addr
146910483,DE,country,addr
146910483,18c,housenumber,addr
146910483,80802,postcode,addr
146910483,Kunigundenstraße,street,addr
146910483,yes,building,regular
146912456,farmland,landuse,regular
146919889,München,city,addr
146919889,3a,housenumber,addr
146919889,81827,postcode,addr
146919889,Dresselstraße,street,addr
146919889,yes,building,regular
146971456,residential,highway,regular
146971456,yes,lit,regular
146971456,50,maxspeed,regular
146971456,Von-Erckert-Straße,name,regular
146971456,asphalt,surface,regular
146971480,yes,building,regular
147009486,yes,building,regular
147014890,München,city,addr
147014890,DE,country,addr
147014890,2,housenumber,addr
147014890,80997,postcode,addr
147014890,Naumannstraße,street,addr
147014890,yes,building,regular
147014914,München,city,addr
147014914,DE,country,addr
147014914,31,housenumber,addr
147014914,80997,postcode,addr
147014914,Naumannstraße,street,addr
147014914,yes,building,regular
147014938,yes,building,regular
147025821,München,city,addr
147025821,DE,country,addr
147025821,13,housenumber,addr
147025821,80997,postcode,addr
147025821,Ratzelstraße,street,addr
147025821,yes,building,regular
147025888,yes,building,regular
147110437,drain,waterway,regular
147144386,yes,building,regular
147144683,yes,building,regular
147170367,yes,building,regular
147252760,footway,highway,regular
147252760,yes,lit,regular
147252760,paving_stones,surface,regular
147254632,München,city,addr
147254632,DE,country,addr
147254632,20,housenumber,addr
147254632,80997,postcode,addr
147254632,Sickenbergerstraße,street,addr
147254632,yes,building,regular
147254665,service,highway,regular
147254665,yes,noexit,regular
147254665,parking_aisle,service,regular
147254665,asphalt,surface,regular
147254689,yes,building,regular
147254714,yes,building,regular
147258277,detached,building,regular
147258277,2,levels,building
147258277,1,levels,roof
147258277,hipped,shape,roof
147260416,München,city,addr
147260416,DE,country,addr
147260416,29,housenumber,addr
147260416,Ballaufstraße,street,addr
147260416,residential,building,regular
147260416,2,levels,building
147260416,1,levels,roof
147260416,hipped,shape,roof
147262328,yes,building,regular
147262367,yes,building,regular
147283505,München,city,addr
147283505,DE,country,addr
147283505,41,housenumber,addr
147283505,80804,postcode,addr
147283505,Brunnerstraße,street,addr
147283505,yes,building,regular
147283505,grey,colour,roof
147283505,flat,shape,roof
147289914,München,city,addr
147289914,DE,country,addr
147289914,12c,housenumber,addr
147289914,80687,postcode,addr
147289914,Willibaldstraße,street,addr
147289914,yes,building,regular
147350978,München,city,addr
